restaurant_name,restaurant_url,restaurant_phones,restaurant_reviewers_name,restaurant_reviewers_selection1
Il Corvo Pasta,https://www.yelp.com/biz/il-corvo-pasta-seattle?osq=Italian+Food,(206) 538-0999,Johnny Y.,"I've been here twice with the most recent time being in Nov 2019. While Il Corvo serves really unique and delicious pasta dishes, I was extremely disappointed the last time I went because of certain cleanliness issues.
Food: I've tried the pappardelle and the calamaretti. The pappardelle was delicious with a nice balance of flavor between the sauce and the pasta. The pasta was al dente and cooked to perfection. The calamaretti was a tad bit salty for me but it had a rich seafood flavor. I really liked that it came with calamari as a topping for the pasta. The bread and olive oil was really the star of this place. I really enjoyed the soft fluffy bread with the oil.
Service and Cleanliness: We came around 12:30 and waited 2 hours to be served, but we expected the wait. The issue arose when we found a piece of hair in the calamaretti pasta. We showed the staff and they immediately got us a new plate quickly. However, we found another long piece of hair in the Kale salad. I'm disappointed that it happened twice and I hope they have higher hygiene standards in the future.
Price: Really worth it.
Overall, I wasn't the biggest fan after the second time. I like the dishes and the seasonal pasta offerings, but finding hair in the food definitely made me lose my appetite."
Il Corvo Pasta,https://www.yelp.com/biz/il-corvo-pasta-seattle?osq=Italian+Food,(206) 538-0999,Mike N.,"So the question is...Is it worth waiting in line in the rain for 30 minutes to get inside and wait another 20 minutes before you order? Yes! Small restaurant so you need to wait for tables to open before being seated but service is quick upon ordering. Menuu is limited to three lunch entrees. They always have the bolognese and two specials. $10.95 each. Pasta is homemade. Today was Lumache with celery root in a pepper cream sauce and Lasagna with chickpeas, kale and tomatoes in a bay cream sauce. Pasta was perfectly cooked and the sauce was not overpowering and did taste like red pepper. I'm a fan of vegetarian lasagna and loved this one. The blend of vegetables with the cheese was extraordinary. And yes, it was rich. We also ordered sides of focaccia (good-not too oily and perfect for dipping in sauce), kale salad (not a fan of Kale Salad but the dressing made this dish) and a Dulce de Leche shortbread cookie as we needed something sweet to complete the meal Total tab with tip for two was just over $40. You'll walk out needing to go the gym and saying, I'm coming back!"
Il Corvo Pasta,https://www.yelp.com/biz/il-corvo-pasta-seattle?osq=Italian+Food,(206) 538-0999,Toni L.,"Word. Waited in a 45 min line with my sister on a Monday morning (around 11:45am). The line moved quickly and there are plenty of hungry visitors that are right in the same boat with you. Like other reviewers have mentioned, the restaurant is small and quaint, the line cuts through the middle and shared tables line the left and right sides of the restaurant.
You order everything at the counter and the chalkboard menu is revised daily, i heard. Dude taking the orders is super chill and patient despite the chaos of so many people bustling in and out. I saw many kale salads and a delicious looking caramel shortbread cookie on majority of the tables so we decided to get those. My sister also ordered the focaccia and then we each ordered our own pastas - i had a vegetarian one (sorry, forgot the name) and my sister ordered the bolognese pappardelle. Waters are self serve (there's wine available too) and then you are instructed on where to sit.
Love the homey, elbows touching, lively jazz vibes here. The food was absolutely worth the hype and wait. Pasta is perfectly firm and chewy and not to mention super affordable ($9.95 a plate). Sauces are simmered to perfection and i was blown away by the flavor on the kale salad as well as the rich intoxicating olive oil that came for dipping with the fresh baked crispy on the outside /fluffy on the inside focaccia.
Caramel cookie was also the perfect end to a hearty authentic Italian meal - shortbread was light and flaky and sandwiched in between was an amazing layer of soft caramel.
If you're on the fence i would 100% recommend giving it a shot. Also line seems to die down pretty dramatically around 2pm so if you don't mind a late lunch I'd say that's the way to go. PASTA FO LIFE"
Il Corvo Pasta,https://www.yelp.com/biz/il-corvo-pasta-seattle?osq=Italian+Food,(206) 538-0999,Tina Z.,"We came on a Friday about 1 hour after the restaurant opened. I was absolutely amazed at the line that was already wrapping around the block and even contemplated on eating somewhere else.
We ended up waiting about an hour and 15 mins prior to order. To think I almost didn't try this place saddens me because what a one-of-a-kind this place is. We got their two daily specials as well as their kale salad. Both pastas were literally the most perfectly al dente pasta I have ever had- there is absolutely no doubt the lines are long!
This place opens only for 4 lunch hours 5 days a week. Each day, they make two to three pasta dishes with ingredients all different from the last (menu announced every day about 1-2 hours before opening on Instagram). Some dishes have ingredients I normally would not order in my pasta, but if Il Corvo made it, I would definitely try it."
Il Corvo Pasta,https://www.yelp.com/biz/il-corvo-pasta-seattle?osq=Italian+Food,(206) 538-0999,Jennifer H.,"If you're a pasta lover like me, you'll very much enjoy this little gem. Another fellow pasta lover brought me here and I was not disappointed.
There is always a line outside but it's there for a reason. It's the perfect lunch spot. I wish I could go every day just so that I don't miss a single dish they have to offer! Also love the fun antique decorations that gives the store so much character.
Their menu is updated daily with fresh ingredients. Unique handmade pasta with the most rich flavorful sauces! They also have other dishes besides pasta. I got their kale salad and it was delicious!"
Il Corvo Pasta,https://www.yelp.com/biz/il-corvo-pasta-seattle?osq=Italian+Food,(206) 538-0999,Lihan C.,"I think hands down my favorite place I went to in Seattle. There is a huge line for this place, but I thought it was worth it. I ordered the classic Bolognese and the Fiore that they had that day, as well as the focaccia. The focaccia was very soft and airy and the olive oil tastes super great. The bolognese is very hearty with meat and is very gritty, but very flavorful and tastes great. The fiore was HANDS DOWN my favorite. It was just a little bit tart and resembled something like a vodka/lemon sauce (although I think it was a different sauce the name escapes me now) it was very pretty and kind of a light orange in color.
The pasta here is perfectly cooked al dente. I was seated at the long table with a lot of other people just going there to enjoy the food and 2 other people took up my lead and also ordered 2 or all of the pastas offered that day. We made friends and everything was great. A lovely experience and I would definitely do the wait again since it was WORTH."
Il Corvo Pasta,https://www.yelp.com/biz/il-corvo-pasta-seattle?osq=Italian+Food,(206) 538-0999,Vee V.,"Yep, there's a wait, yep the focaccia is amazing.
I arrived 30 minutes before closing so they were selling out of a couple items, it must have been their flavorful items cause we ended up with their pappardelle alla bolognese and orecchiette with pesto, it was just okay.
Once you order they tell you where to sit if you're dining in, the pasta comes fairly quickly. You grab your own water, napkins, utensils, and bus your own table once you're done.
The bread, yes, they ish is herbaceous, soft with a crunchy crust, and perfectly enhanced by the dipping oil. This was our favorite bite of the meal. The pastas were cooked well, but the pappardelle was way over salted, it was almost inedible. The orecchiette didn't knock my socks off, it was fine.
Factoring in the wait, this isn't a place I must come back to."
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Jennifer H.,"HIGHLY RECOMMEND.
Pasta Bella is hands down my favorite Italian restaurant in Seattle. Its a small hole in the wall. The space is tiny and there's always a wait for a table but totally worth it. Not only does the decor feel so cozy and authentic but also the food.
I've been here multiple times for many events and it truly never disappoints. The bread that is served is so divine with the olive oil and balsamic. They also have olive oil roasted garlic you can ask for on the side. The Penn Cove mussels is a great appetizer.
Every single pasta I have tried has been delicious. My all time favorite is the Fettuccine Marsala Fungi!!! Ugh best pasta ever. Their noodles are made to order.. always made and cooked perfectly. Also the Six Layer lasagna is a must try.
My mom loves pasta and is pretty hard to impress with food - as she is a cook herself. I took her here for her birthday and she absolutely loved it.
I would recommend making a reservation. Also make sure you get the deal on Yelp, $20 for $10!!"
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Jensen M.,"It seemed like this restaurant still felt like a work in progress though the food was promising. It's relatively close to our house and there was a yelp coupon so we thought we would give it a try. The location is not in the downtown Ballard which I think is a perk as parking was ample.
The pasta was good but the service was slow. A single server takes all the orders of the restaurant, everyone else has dedicated roles too. Everyone was nice and the pricing was fair."
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Sung S.,"Food price was a bit pricy
Food itself was 3/5
The atmosphere is like going to someone home and felt a little crowded even though the place was pretty empty.
If the price was less expensive this would be a good place to eat.
Spaghetti was little watery
Halibut with pasta was good
Bruschetta was a bit overcooked where it was pretty much burnt but at least the flavor was good"
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Spat S.,"Always great pasta here, if a little on the heavier side. Lasagna is peRfection! Love the huge menu and service is always good. Don't forget to try the desserts too. Feels like you can't go wrong here! Would recommend!"
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Nathan W.,"Time: Saturday 8:30pm
Service: 3/5 They seem a bit understaffed because the place wasn't even half full but it took about 15 minutes for a party of 2 to get seated even though it was past peak dinner time... Once we got seated, the waitresses were very friendly though and made sure we got our bread, water, and orders taken.
Ambiance: 4/5 2 main dining rooms with a bunch of Mona Lisa paintings and old pictures/paintings on the wall. It's a little dim inside and I'm not a big fan of the color scheme and decorations. Not the most visually appealing.
Parking: 4/5 Free parking in the lot next to the restaurant. Parking lot is a bit small, but there is also free parking on the surrounding streets.
Food: 5/5 I ordered the Penne Salsiccia Gorgonzola ($18) and my friend got the Linguini Carbonara with Sausage ($17 + $4). This is probably the best Italian place I have had so far in Seattle. Both pastas had amazing texture and the sauces were very tasty without being too heavy. Portions were also very big. The pancetta was a little salty, but that's ok. I highly recommend this place to anyone looking for some good Italian pasta. I will definitely be returning to try their other pastas. I have also heard the dessert is amazing. Prices are a little on the higher side, but the food is so good that it's definitely worth it!
Overall: 3*0.1 + 4*0.1 + 4*0.1 + 5*0.7 = 4.6"
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Mackenzie C.,"Super cute, casual restaurant. We started with the gnocchi pomodoro and it was so fresh and the sauce was amazing. For my main dish, I had the Capellini Gamberi Alfredo and it was so so yummy. My boyfriend had the chicken risotto which he enjoyed. The portions were huge - we both took food home, which is surprising as normally when we go out my boyfriend finishes his meal and whatever is left of mine. Really great spot for a casual, but still amazing, dinner."
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Nancy N.,"This place was amazing!!!! Luckily we made a reservation through the yelp app an hour prior because it's a smaller, cozy restaurant for sure. A handful of people waiting who didn't make reservations when we got there but they still got seated within 20 mins. Ordered a ton of food including mussel appetizers, two bottles of wine, fettuccine, lasagna, and much more. Everything was extremely yummy.
Our waitress was the sweetest and one of our dishes was taking longer to come out, so she gave us a complimentary dessert. Also amazing
Overall 5/5. Can't help that there's a wait for yummy restaurants, so make sure you make a reservation."
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Aline R.,"I had reservations for the restaurant of Christmas Eve. Did it through their own website, got a confirmation email and went with my life. The day of I called them to confirm and nobody picked it up, SUPER RED FLAG. When me and my husband got there the place was closed. Just that, we ended up scrambling around to find another restaurant since all place open we're operating on reservations and we didn't have one. While we're walking around Ballard Ave to find a new place we heard of people who also had the same problem. So disappointed with this place."
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Ellie Sam R.,We had no reservation and they were packed but the wait wasn't long. Thank you for putting up with our fussy little eater and not being snobbish about our shared portions. Have it down for a solo date on our anniversary and for special family occasions.
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Dan C.,"We walked in on a Saturday night and waited only 30 minutes. The service was amazing, the servers, hostes, busser, manager, everyone was so kind. This is the perfect place for a nice date or any occasion. The food was some of the best Italian food I've had in Seattle. I highly suggest eating here! You won't be disappointed, especially if you cherish service that exceeds expectations.
We will definitely be back soon!!"
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Adam S.,"Easily the best Italian Food I have had in Seattle to date. I'm sad it took me two years to find this gem but so happy that I finally did.
I went with my parents and we were able to order a good bit of food (super reasonably priced) to try.
Every dish tasted fresh and packed with flavor. Definitely did not skimp on the portion sizes as well.
We also got the calamari as an app (sautéed not fried) with olives and tomatoes - it was out of this world.
Go here. Eat here. Come back again and again!"
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Crystel T.,"I can only review on an order through Door Dash. First off, the food was packaged really well and was delicious. The gnocchi pomodoro appetizer was really good - loved the sauce! I had the Penne Gorgonzola with sausage and mushroom. I'm usually a red sauce person, but it was quite tasty. Now the lasagna my BF ordered - AMAZING. Let's just say, I took more than a bite from his plate. Lol. Can't wait to try this this place out in person."
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Zacarias D.,"I decided to try out Pasta Bella for dinner on this Sunday night because I have driven past the restaurant a million times in Ballard and I'm glad I came to try it out.
The scenery of the restaurant is very old fashioned Italian feel. The hostess greets you with a wine menu. All of the pasta's and dishes are very authentic. I had a great spicy wine sauce linguine pasta and the noodles were Al dente! With my pasta I had a glass of Pinot Grigio that went perfect with the pasta.
For dessert I had the TiraMisu which was delicious chocolate had a coffee taste and was moist. I highly recommend this place if you are looking for authentic pasta. This would be a great place to celebrate a birthday or anniversary with your loved one or even just a date. I will be back for a special occasion."
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Viraj H.,"Pasta Bella is a cute little italian restaurant in Ballard. It's a great alternative to the upscale italian restaurants you generally find, and has an old school charm to it.
The restaurant feels like you're walking into a house. They have two separate rooms/sections, both pretty identical. The decor isn't very fancy, but rather cozy and homely, and the ambiance is pretty quiet. Great low-key date place.
Though the place is pretty large, most of their tables seat four, so a large group may not be the best here.
The food was delicious. We tried four different pastas, and they were very good. I specially liked their raviolis.
We got a half bottle of wine, but surprisingly it was served in a carafe, not in a bottle. I wasn't very happy of how it was served, and would have preferred some clarity on that upfront.
The service, though mostly fine, seemed lacking in warmth. Our original server was very friendly and helpful, but the manager/owner? lady seemed very cold and rude. They kept switching servers on us, and the lady seemed annoyed with our requests for water refills. They forgot our soup (and didn't charge for it as well), which was pretty surprising, but not a big deal.
The prices are at par with the competition, sort of on the higher side for a comparable restaurant.
Overall, it's a cool place worth going to occasionally. Not my favorite italian restaurant, but not bad either. Would recommend!"
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Raj S.,"This is one good Italian restaurant we've been to. The ravioli and gnocchi were amazing! Minestrone soup personally didn't like it much. But my friends loved it.
Note: Make sure to call before you go. They weren't accepting walk-ins until 8:30pm when we visited."
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Chloe Z.,"Booked a reservation on Yelp weeks ago for tonight at 6:00pm (Christmas Eve) and boyfriend and I walked all the way there in the cold to discover it was closed. Massively disappointed and ended up walking to our backup reservation that I'd cancelled in favor of Pasta Bella. I'm sure they must've received some sort of notice when I made the rezzie, why not tell me they wouldn't be open?!?!"
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Megan R.,"Small local joint, reasonably priced, large portions, tasty dishes and super friendly service. Is it the best ever probably not but to have a good experience all around, I'm happy and will frequent regularly. $10 off if you check in with purchase of 2 entrees."
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,T R.,"Had Christmas Eve reservations at 5:30pm for four but the restaurant was not open. Two other parties showed up for their dinner reservations while we were there and also went away hungry. Some very unhappy people in that parking lot. Funny that PastaBella could not take the time to reach out and cancel the reservations; not even an explanatory sign on the door! It will be a distant day before we give them another chance.
BTW, I emailed Mike@PastaBella with news of the reservation issues and never even received the courtesy of a reply. Very poor form."
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Marco M.,"This meal was a disaster. The food was about 3 stars but the service was so awful I'd give zero stars if possible.
My wife and I are on vacation in Seattle with another couple. They took us out the previous night so we wanted to treat them to a nice meal tonight. Since our last vacation together was in Rome I thought Italian food would be a good choice.
I made a reservation for 4 through Yelp and we arrived right at 7:30. We were greeted and seated promptly. A few minutes later our server brought water, warm bread and olive oil. So far, so good.
We ordered appetizers and entrees. We drank water, asked for refills as it was a hot day and the restaurant did not have air conditioning. We asked for more bread. 45-60 minutes went by with no food. My wife asked the host and she explained that they were short staffed. She said to let her know if there was anything she could do. There seemed to be four tables occupied so it wasn't crowded but I think there was only one cook. It would have been nice if we had been warned there would be a very long wait for food BEFORE we were seated, or at the very least, before we ordered. We shouldn't have had to ask where our food was. Also, they could have offered complimentary drinks at that point.
The appetizers came soon after our inquiry. My wife and one guest enjoyed the shrimp pesto appetizer. We also had the special sun-dried tomato pistachio crostini. Two of us liked it, two did not. We also had the gnocchi in creamy tomato sauce which was ok. And I had the Caesar that was also just ok.
Then we waited. And waited and waited. The host cleared the appetizer dishes and asked if we wanted dessert menus. We explained that we were still waiting for our entrees. Perhaps she was embarrassed, who knows, but from that moment on she became rude and unpleasant - details to follow.
Our entrees finally arrived a full 90 minutes after we were seated. One guest and I split the puttanesca and a vegetarian version of the gnocchi. My wife and other guest shared Halibut with citrus sauce and linguini Amatriciana. All of the pasta was over cooked. The puttanesca sauce was fine. The gnocchi was ok. My wife liked the halibut but our friend didn't care for it. By the time the food arrived we were rather irritated.
The waiter said he would comp dessert and drinks. He cleared the table while my wife was still eating and even brought dessert menus before she had finished her meal. Only two of us wanted dessert and three coffees. They tried to get cappuccino or espresso but the waiter said the machine was broken. RIGHT. Then they asked for plain coffee. He said that since they closed at nine it was too late to make it. I pushed back saying it wasn't our fault that we waited an hour an a half to be served entrees. He acquiesced and brought out two decafs. The host brought out the two desserts and practically slammed them down on the table. Then the coffees and one tea arrived. She brought out a handful of little tiny portions of half and half and flung them onto the table. All of this with no eye contact or one word from her. After she left we had to laugh because her behavior was so ridiculous.
Then we waited and waited for the bill. We finally were getting up to leave to pay at the register when the bill came. At that point the host said some pleasantry as if she hadn't been awful for the past several interchanges.
I usually tip 20% or more on the entire bill but I only left $10 which was 10% of the pretax bill. In retrospect, I should have left nothing. The waiter wasn't rude, he just didn't let us know there would be serious issues in getting our food and then made a grand gesture of comping things he didn't have or wasn't willing to make.
Mediocre food and horrible service. We have another week in town and you can be sure we will not return here."
Pasta Bella,https://www.yelp.com/biz/pasta-bella-seattle?osq=Italian+Food,(206) 789-4933,Julie R.,"Delicious dinner. Bread course includes garlic confit under oil. So rad. Generous portions fed my teenage boys impressively. Great service, attentive, charming and authentic. Love it!"
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Mike V.,"Why are these restaurants only in Seattle?
It's as if all these great chefs slaved away in the industry for years, and one day woke up and said, you know what? I'm going to buy a small place, house, bottom floor of a building with three chiropractic offices, and just run my own small kitchen where I can float casually between the pan my guests tables, regaling them with stories of my cooking career and adventures, all the while wowing them with absolutely incredible dishes.
What Zouave is for Italian with a hint of southern French flair, Pomodoro is for Italian with a decidedly Spanish/Mediterranean coastline lean.
The chef knocks it out of the park every time we go here, and the service in largely impeccable, but more so when the chef is hanging around your table.
Outside of traveling abroad, we rarely do a full bottle of wine at dinner in the US, as dinners are often so rushed. Not here. And we always take the chefs recommendation on a bottle once we've decided which of his incredible meals we will take on for the evening.
My personal favorites are the Capellini with the fresh dungeness crab (insanely good) and the puttanesca with prawns. And yes, you should absolutely take the chefs recommended additional spice from his special habanero olive oil that you've read about, or if you're lucky and he has it, his secret truffle oil.
We have two places we go every week or two in Seattle, Canon for drinks and dinner, and Pomodoro for the slightly early dinner on weekends, especially rainy ones where you want nothing more than comfort food, smiles and great red wine."
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,David P.,"Honestly, I think Pomodoro is the best Italian restaurant in Seattle. I've been to fancier places in Seattle, to cheaper places, but the food and people at Pomodoro are second to none.
I used to live in Boston where I was lucky to have experienced authentic Italian food in the North End area of the city. Being able to get home-y Italian food is one of the things I miss the most about Boston and Pomodoro fills that void for me.
The food is no frills, just good food. The owners and staff are genuine and warm. We would highly recommend checking out Pomodoro!"
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Chris A.,"A chef that's cooked for the King of Spain? Sign me up... xD
I've been living in Seattle for almost 10 years and Pomodoro continues to be one of my go to spots for visitors and for when I want to treat myself! Prices are very reasonable and the food and service is amazing.
Pomodoro is an awesome mixture of Spanish Basque and Italian. I've been numerous times, always ordered something new, and have always enjoyed my meal. Also can someone figure out what is in that avocado pesto that is brought to every table? Its so GOOD! xD."
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Nicole A.,"I was scrambling to find a place for dinner for 5 people on a Friday night, and luckily Pomodoro came the the rescue! It's a smaller restaurant that has a very intimate vibe with dim lighting and a partially open kitchen.
To start we shared two tapas: the ravioli with hummus and truffle, and the calamari. Of the two, I preferred the calamari. The squid tasted fresh and it was sautéed squid rather than breaded and deep fried squid, which was a pleasant change. In comparison the ravioli was a bit too rich and heavy.
For my entree I opted for the paella and I was happy with my choice! The amount of seafood was abundant and the presentation was pretty. I also enjoyed the seasonings and it was cooked well. The only suggestion I would have would be to get a bit more of a crispy layer in the skillet. The rice seemed like it was cooked into a larger batch and then served in the skillet they brought me, so I was missing the slightly crunchy and smoky bits I love in paella. After a while, the texture can be a bit one-note without them."
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Thao N.,"First of all, happy birthday to one of my best friend, Jordan!!!
She's the reason why we discovered this restaurant since I never have a reason to be around this Eastlake neighborhood. The restaurant is super cute, small, and intimate, good thing we had a reservation. Food is great, my angel hair pasta just melts in my mouth. I ordered no shrimp because I don't eat seafood and they offered to replace it with mushrooms, wasn't even expecting a replacement. Everybody's food looked so good too, it was freshly made as you can see the hot steam coming in the air while everybody is eating. Service was excellent considering we did came in a large group. They even came outside to take a group photo for us which you already know, it's time consuming when it's all girls xD
There's unlimited bread as appetizers, be careful or you might actually get too full before your entree comes out. Love this place, nice enough for date nights/special occasions and cozy enough if you casually just want some good Italian food for dinner. I hate cooking, good thing I didn't have to last night.
Tell me about your experience if you've been here or is going to after reading this review:)"
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Jun Li Z.,"Came here on a date in October 2018. The pasta dishes are great and I recall the service was really good. I recommend coming here on dates or with a friend. The atmosphere is quite chill, low lighting which can be romantic or hard for your partner to see the menu ;)"
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Zeena R.,The food was fine but the owner started arguing with some other guests about the freshness of the seafoood and that soured how much I enjoyed myself.
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Jordan N.,"I've been here two times already and both times have been amazing! They have free parking behind the restaurant and can make​ reservations online for big parties in advance.
Both times I ordered the Linguine alla Carbonara con Pancetta, which has pork belly and ​light cream. It was very delicious and satisfying to my stomach! Normally I feel so bloated after eating pasta but I ate the whole damn thing! I also had a malbec (red wine) to complement my pasta. There's also a bread appetizer served with some cilantro butter, so yummy!
Last night I came here for my birthday dinner and the staff brought out a tiramisu cake with a candle. The cake was rich in coffee flavor. The staff was also patient with our large party and even split up our checks and took a picture for us!
I love coming here and would love to try new things on their menu when I have another chance. Highly recommended to those who love Italian and Spanish dishes."
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Jacqueline H.,"Came here for a friend's birthday and had a great meal! The restaurant is in a quiet area of Eastlake and is pretty low key. The chef walks around and takes your order and provides some great recommendations. We ordered the portobello mushrooms and octopus as appetizers. Both were delicious! They also bring you bread that comes with a side of pesto - love when Italian restaurants give pesto instead of bread or olive oil!
For the entrees, we ordered the Gnocchi con Salsiccia e Funghi, paella, and Capellini al Aglio con Polpa di Grancio e Tartufo. The paella was really good and came with a good variety of seafood (calamari, mussels, shrimp) and wasn't overly greasy. The capellini was delicious! I loved the crab meat and truffle oil. The gnocchi was good as well, but my least favorite out of the 3. Additionally we tried their tiramisu and it was amazing! Overall, a great Italian restaurant that is super low key but has delicious food. Highly recommend!"
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Gabrielle B.,Great spot for a special dinner with friends. The homemade oil is outstanding on top of the pasta.
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Janhavi B.,"Pomodoro is hands down one of the best Italian restaurants in Seattle. There are fancier ones, but the food and service here are is unparalleled. I would say that Pomodoro is pricier than some others (e.g. Ristorante Machiavelli) but it more than makes up with the personal touch and the fact that you can get a table way more easily! Located on the relatively quiet Eastlake Avenue - it's almost easy to miss, but their handmade pastas, and dessert (tiramisu and creme brulee) are a must-try. Almost every pasta and special I have tried so far has been delicious so I can't recommend anything specific but highlight recommend a visit here! With 1 entree per person, a dessert and a bottle of wine, it may end up costing you close to $40-50 a pop."
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Lynden L.,"My dining experience at Pomodoro was as a part of a large-party. For those interested in making a large party reservation, they will typically require you to book a time earlier than their normal dinner hours and charge a late/overtime fee if your group shows up late or stays beyond the allocated time.
The service was very friendly throughout the evening and as they were prepared for our party, servers were very prompt as well. They quickly took everyone's individual pasta orders as they sat down and served the caesar salad shortly after. The dressing on the caesar was very flavorful and was not too salty or heavy. It did seem like the lettuce had been sitting in the dressing for a while though-- this might not be an issue with a regular dining experience.
I ordered the Penne alla Vodka, which I believe was the best dish out of the pre-selected options we were given. It was the perfect balance between creamy and tangy. There could've been a bit more sausage or veggies to mix up the texture though. I also had a bite of the Sun Dried Tomato Pesto con Linguine pasta, which was alright, but felt like it was missing a certain 'oomph'. Perhaps some extra spice or citrus (lemon squeeze?) would really brighten it up. The prawns served with the dish were very plump and fresh though!
The tiramisu was average-- we did notice that each piece seemed to have a different flavor profile (more chocolatey, more alcoholic, more coffee) so there was a lack of consistency but the taste was fine."
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Raquel M.,Nope. Terrible food and subpar service. My expectations were perhaps unreasonably high given the website's description of the chef's experience. The bread provided as a starter was neither fresh nor toasted. It had the distinct preservative flavor of poor quality bread. The pesto served with the bread was cold and reminiscent of the flavor of grocery store pesto. Our server was more interested in high dollar tables where cocktails were ordered and it was difficult to get his attention. I had the pesto di pomodori secchi alla puttanesca and the anchovy smell and flavor overpowered everything else. I typically can't get enough pasta but could not finish this dish. My husband had the manicotti al forno and while it was good the walnut flavor was overpowering. The price of our meal was not commensurate with its quality. We've had cheaper meals that were tastier and higher quality. I wish we had skipped this place.
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Jenny H.,"FOOD: Ordered a few different pastas named as their ""popular dishes"" and they were all mediocre. 6/10
SERVICE: Good. Waitress came to check in frequently. Prompt. Courteous. 9/10
**Important to note. One big letdown for me and will be for all parents with babies/toddlers: NO HIGHCHAIRS PROVIDED HERE."
Pomodoro,https://www.yelp.com/biz/pomodoro-seattle?osq=Italian+Food,(206) 324-3160,Amanda I.,"I came to Pomodoro the night after an interview to reward myself and unwind a bit. I ordered the Dungeness crab angel hair pasta special and loved it. Though it was pricey, there was a good amount of crab. I believe it also had some black truffles which added great flavor to the simple butter garlic sauce. They also offer a spicy sauce to drizzle on top and I would highly recommend it. It is a bit spicy so maybe ask to try a little on the side first.
For dessert I got the creme brûlée. This is perhaps one of my favorite dessert dishes so I couldn't resist. I was somewhat disappointed. Instead of the creamy center it usually has, this one was much firmer. The flavor was good but the texture was certainly off. The top tasted like a toasted marshmallow which, again, is not quite what one typically looks for in a creme brûlée. But it was good and I ate it up. However for $9 it is definitely not worth the price.
Service here is really good. The owner is very friendly and chatted to me a little about my trip to Seattle. Other employees were very efficient and friendly as well. The check did feel a little rushed at the end but otherwise the service was great!
If you're looking for somewhere to go for a special occasion this would be a really good option. The food is a little pricier but it is delicious. The ambiance creates a more upscale feel and the service is on point."
